Events number,p1x,p1y,p1z,p2x,p2y,p2z
2266,5.575758038,32.22928649,-12.22385073,-5.375552469,-30.89229621,11.01110365
2267,21.71837858,15.38462889,-23.2480229,-21.1874696,-17.26307351,21.84329184
2268,9.117311487,15.85713271,-30.97250154,-9.323413291,-14.36539226,28.28843446
2269,-18.27366702,17.09511087,-23.675832,14.04606753,-14.79144772,20.81736254
2270,-15.30918217,23.29000927,14.23447818,14.22684031,-26.10473301,-12.62427917
2271,-21.12180373,5.807910212,21.34524922,22.37726578,-5.919819214,-21.41209563
2272,-28.463447,10.55562447,-11.32520635,24.12725605,-10.11209687,10.8072776
2273,29.23263335,18.18955352,13.02857191,-27.87329579,-17.46531199,-10.77796509
2274,-21.50363439,7.524931297,23.77463954,22.8965817,-7.719690347,-20.96945202
2275,-16.96447357,20.54305181,18.4517603,14.97073109,-21.90942649,-20.15639038
2276,10.62628674,27.98120373,2.087349432,-9.294110645,-32.75407616,-1.868439771
2277,19.76673598,0.149646993,-20.54229561,-22.19026672,-0.130416039,23.37090817
2278,20.00353482,26.29755327,1.214139201,-19.23525551,-24.79886082,-1.167293047
2279,-1.588964155,26.74556736,6.447246559,1.698173021,-29.47715675,-7.143564334
2280,28.29115135,6.263817682,15.8879547,-25.40652563,-6.176978903,-16.12274256
2281,-15.83568095,16.1581845,-22.56988966,18.089279,-13.76522031,26.0339157
2282,3.666785944,27.67469744,-6.877391085,-3.637987036,-33.83107787,6.32303366
2283,-16.44378818,16.60620896,-22.60378779,17.77495193,-17.44367531,20.07889901
2284,14.34825034,1.679340293,-28.4991501,-14.42347655,-1.677575364,28.30344128
2285,-22.67778242,11.84396901,-20.32487029,21.00233027,-13.13649261,18.5525967
2286,1.432305882,28.88614875,15.17450254,-1.62231854,-26.70295935,-16.56592753
2287,-25.10346445,13.64235877,-11.29166617,25.97027619,-14.39911544,10.10000383
2288,-19.94089337,25.38382576,-1.159899532,21.50295314,-26.85683131,1.201025198
2289,-22.63824783,17.19833507,-14.21049005,18.94613605,-18.56285768,14.52651759
2290,12.08485163,24.12147566,-17.25534803,-12.05510296,-25.33903015,17.45157637
2291,27.59566619,0.218876018,-19.84679019,-21.97055823,-0.227298757,19.9381347
2292,-9.869558059,16.12613952,-28.64855,8.397804845,-15.58458046,29.86813265
2293,25.07572232,17.9441969,14.56042399,-23.83405041,-13.80114713,-16.61181635
2294,-8.654396486,16.52608952,-25.64701307,8.507576577,-17.04175309,22.18846848
2295,17.88252126,18.0965008,-19.82736738,-21.05341454,-19.56417807,17.960562
2296,23.88905648,20.39939057,-10.25121191,-26.8956297,-17.25483797,11.25078219
2297,-6.788554543,31.41242222,-13.87731939,7.093019568,-30.50885824,14.03857297
2298,-31.29610322,2.187467762,-5.368462995,32.40890762,-1.834629334,5.697198484
2299,31.19694493,0.718703253,11.30750377,-27.46507168,-0.754656697,-10.876177
2300,-12.38658242,18.85871199,-22.93717452,12.93549007,-23.65586138,20.12291185
2301,-24.76005436,17.7773199,10.86295556,24.51807789,-18.83564871,-11.45653081
2302,-23.59105961,17.73404899,11.61136954,25.52246454,-18.12240624,-11.62278272
2303,-7.344137786,18.35382559,-26.36213786,8.683241206,-18.7002486,24.84910466
2304,-24.07936923,13.34008834,-9.820458896,26.40915613,-11.01923491,9.586752962
2305,31.17323551,3.223006888,8.626253548,-32.23415023,-2.665477289,-9.728095324
2306,-28.10418138,15.22270848,-2.49896913,25.1498397,-12.91823151,2.248553298
2307,33.03214993,1.538161777,-11.81018243,-32.78867195,-1.75485134,9.95160015
2308,-4.197727851,18.44032371,-22.63684663,4.119548588,-21.11022542,27.6819756
2309,23.95437404,13.1035656,16.92775809,-26.36274261,-13.12360518,-16.23279555
2310,-29.66522128,6.126102665,-4.929807556,29.35976686,-5.98176253,4.962068648
2311,7.701729498,12.56530593,26.98181531,-7.002476987,-12.47992321,-28.963703
2312,1.527863878,29.40942079,-6.876580347,-1.738245786,-29.86863566,5.819016893
2313,-14.04649731,7.428179127,-27.75497387,13.08358407,-7.347771471,30.67138735
2314,6.526420509,13.84432288,-30.70697325,-6.386491968,-17.09422569,24.42661513
2315,-5.858971303,12.206213,22.49742955,5.2743886,-14.7157074,-30.33837155
2316,23.57858155,18.06371079,-9.418596731,-21.62346084,-20.51311742,7.928362726
2317,-29.89901605,9.219767408,-9.304041196,29.54944045,-9.135640075,10.10414321
2318,15.89697141,20.00507558,-19.18459455,-16.34851103,-19.93016634,19.19542213
2319,28.01667579,0.356344155,-17.7757741,-27.11559676,-0.369533689,17.21334168
2320,5.396997492,14.68451153,28.83568692,-5.730165585,-15.53601359,-28.19981514
2321,2.935902223,10.1920358,30.45052602,-2.916277187,-11.91416351,-28.61136584
2322,-23.67441482,22.61951027,-4.50658955,19.65492131,-25.47744629,4.492469579
2323,19.88767975,12.61780581,-26.34737742,-17.99472963,-12.1704151,24.1280691
2324,-5.432001144,33.93492826,8.469416758,4.560429233,-30.25709325,-8.07406104
2325,-21.20932952,10.496665,23.33553496,18.92885133,-10.04820383,-22.45829374
2326,15.06498174,22.19350871,-17.86133714,-15.80760859,-16.85845816,18.54981474
2327,-26.51255247,19.92807789,-6.502715425,23.97508909,-16.14142475,7.045194684
2328,21.29271153,24.25425237,2.435281994,-19.991927,-27.26497672,-2.402149145
2329,-17.58656258,0.29293627,-28.55804682,15.26590603,-0.3827913,28.51421393
2330,-11.66309706,30.29316433,-14.15356116,13.01371035,-28.87503044,11.54462312
2331,-23.52354153,2.645522695,23.04469305,21.87891763,-2.885115665,-24.41927382
2332,10.46345396,27.00005434,12.14059859,-10.24255735,-26.83098356,-13.85660101
2333,-13.92222876,21.14348773,-22.28327802,14.729015,-20.85230042,23.31070882
2334,-25.70637953,7.002736654,21.18677107,22.95669978,-5.995153282,-21.53903673
2335,-28.35184354,11.25586335,-9.479747308,30.40574869,-10.54282896,9.832359234
2336,10.79433156,23.10771559,16.93433149,-11.71924451,-27.68233387,-15.78395301
2337,0.206287495,26.41607102,-10.96380486,-0.257500644,-28.54512012,10.8104396
2338,-11.55558541,9.727933438,-29.05486942,11.61498705,-12.26669876,26.36260267
2339,-32.47226108,7.676043503,7.581244374,28.03406616,-8.269707038,-6.80902032
2340,21.31210698,18.78164743,18.53516016,-18.39872035,-15.50835545,-20.35753589
2341,6.158660677,26.28231521,22.33241776,-6.512965625,-25.68163528,-19.19036316
2342,-9.892360591,31.11724865,13.55796732,8.324977068,-27.31476259,-12.04491298
2343,20.01824626,17.8818284,15.76459217,-17.61106981,-19.46521155,-15.78248834
2344,14.00466535,24.73829459,9.892786716,-12.04826617,-30.62162718,-10.30934699
2345,-4.835764537,18.25118058,-23.87566222,5.990964895,-16.05109314,25.6665452
2346,20.90675647,22.52142918,14.9204909,-21.81358393,-18.4416992,-16.72755026
2347,-3.597075879,30.53582916,-1.841057779,3.279529991,-31.69287197,1.696640171
2348,-15.01666301,5.557490415,27.93740601,15.18433915,-5.161435301,-27.68463969
2349,-20.82896136,17.24422855,-16.28523975,21.50487796,-19.41313481,16.73757719
2350,18.18818474,14.91161579,-20.03330382,-24.66831469,-17.11565471,15.03112384
2351,6.436564291,17.86265412,31.55173619,-6.237639674,-16.2861933,-24.11807431
2352,25.20259172,9.706967757,11.38362373,-27.98858379,-9.600050442,-11.40581418
2353,18.57142927,21.74599526,-15.8165413,-18.43458633,-25.0068658,14.17817498
2354,20.82645287,12.7670254,-22.20596836,-17.76793844,-13.06618143,17.96873922
2355,-35.53223195,1.842054187,-3.356070269,29.19266299,-1.850203884,3.456289581
2356,11.35744534,14.43918062,-26.52701932,-10.75673129,-17.48431238,25.00307781
2357,-8.257074572,12.51151576,27.70111052,9.420925615,-13.16368431,-28.12227029
2358,-2.062789602,21.26173242,-17.97695994,1.986026267,-30.48680093,24.09686513
2359,-21.18262492,11.06473829,-16.84989841,18.57258717,-9.39617487,20.31540553
2360,-25.88896312,12.81493024,-17.74656671,23.81427538,-14.49570193,14.75651278
2361,-20.97862102,23.08085265,8.122257607,19.44925118,-21.71479509,-6.595025469
2362,-5.678170863,31.7219586,7.396251043,5.056224675,-34.31582457,-7.27967927
2363,22.73524915,14.08153316,15.66884864,-22.72211667,-11.30313366,-19.12547373
2364,-14.63566761,15.0881472,24.01879381,17.10453149,-13.58385688,-24.62320466
2365,-14.27570364,8.603107821,29.77434913,14.41151061,-7.081335571,-26.22873127
2366,28.49492831,13.98528684,-11.21177296,-26.88185705,-14.11025387,10.6454845
2367,11.27072206,24.20114087,12.68864525,-15.82634115,-26.10482646,-13.34137862
2368,-10.38178567,30.17535583,10.0866139,11.42749458,-28.78179532,-10.54382307
2369,4.146935765,29.62084045,-16.43051086,-4.216118832,-25.67997505,14.67827967
2370,34.86661901,3.913281261,-3.120799973,-31.9849378,-4.006038237,4.154982796
2371,24.5726995,14.34055105,12.63641704,-23.21053509,-16.15530218,-16.22471858
2372,-2.466460214,31.47473501,-17.01278404,2.555910321,-27.26246613,16.76457885
2373,27.17806059,18.48647891,-1.589316851,-27.75758839,-19.35616466,1.748178198
2374,-17.53884314,17.53359564,-18.18605326,18.78006262,-22.28312114,16.93673744
2375,18.59864669,8.865265582,-26.24519647,-14.8060259,-9.197861765,26.12461024
2376,-13.53368306,27.48729442,-0.516183501,14.39427312,-31.0292742,0.52684048
2377,-24.28315338,0.682255351,-17.36310118,25.34477881,-0.590289531,19.28906503
2378,16.79929241,27.03741648,-2.879733597,-17.68799692,-26.06288263,2.756507889
2379,-0.73373829,14.23051876,30.0508568,0.780967878,-15.21260921,-27.6759971
2380,-26.05315594,18.40022878,12.54274688,23.25761954,-17.62313011,-10.84657768
2381,-1.605123529,13.53165116,-26.95083201,1.509196273,-12.16718925,26.03615155
2382,9.501842274,30.62106902,11.57132162,-7.715101275,-31.40933453,-13.61382758
2383,-6.277801379,31.18940762,9.672634802,6.040184143,-31.74510905,-9.1207875
2384,-27.30731645,13.27110768,8.396062315,28.28697321,-13.67746081,-8.647281096
2385,-28.73718051,16.79519993,-0.648910731,25.05735704,-17.90088363,0.677114725
2386,6.110027144,19.96560174,20.62223755,-5.43808807,-19.08021636,-23.76172357
2387,-20.0223854,0.265472444,-24.67965188,19.48185103,-0.241225814,23.17169179
2388,13.53069404,8.709693427,26.25017788,-12.7389406,-9.996438296,-27.36270798
2389,-5.225573148,19.81342414,-27.03620047,5.264260773,-23.47769717,24.51058
2390,32.47949161,13.08316967,-7.971596003,-29.22462067,-14.25064498,7.222008298
2391,-1.465592892,20.10812804,-26.47099162,1.475571517,-19.92875208,23.21152026
2392,28.51313073,11.50673418,-10.31254319,-28.91870392,-10.44036504,10.03917925
2393,-14.88635913,18.36336755,18.64776042,13.94428334,-17.2713375,-23.45517021
2394,14.61644055,27.40319641,4.126768001,-16.37321112,-23.64642958,-4.693136277
2395,-14.31414077,31.89541662,7.734550839,13.64345063,-22.0682767,-7.302530106
2396,22.70622619,21.95998082,3.498324557,-24.73255919,-21.1108884,-3.493634323
2397,-30.99141071,5.535987139,-12.41910483,28.66852443,-5.645088408,10.35056537
2398,-23.61156943,13.97690481,17.3119633,20.80748229,-12.13688391,-18.80444358
2399,-13.80639542,20.67335449,-19.16540444,13.29608884,-20.44715905,19.18887728
2400,24.92886273,6.032736728,-22.35580042,-23.84793947,-5.519127237,18.32455181
2401,-2.194404833,25.05751764,18.31226029,2.26754321,-25.03949361,-19.12773174
2402,-19.10343441,2.864097725,-29.01748466,20.64547058,-3.553471809,26.82466719
2403,0.637767817,35.04775651,-4.954945414,-0.61809068,-32.77438018,5.474476159
2404,11.19609835,13.61713592,-24.4370092,-9.422907764,-12.47946386,27.55929486
2405,-3.545625185,28.02863027,20.37923999,4.063378964,-23.3034942,-17.29285691
2406,8.115694214,12.33899338,31.96412423,-7.583643293,-11.07100188,-28.38167028
2407,-18.07843211,7.08728545,-26.24359256,16.86670773,-6.507369175,23.93402352
2408,-23.4412558,26.01514613,3.342348892,22.85970128,-24.18629845,-2.932392361
2409,-13.4036585,12.97543694,23.23536739,12.02867967,-12.44753255,-23.64027072
2410,18.0085941,8.413449737,-24.77011237,-19.93800035,-7.818098519,24.89652134
2411,9.265607939,30.80171267,-10.2104537,-9.676654201,-31.42408737,11.9898161
2412,-29.87007193,20.58258602,2.308294567,21.0561652,-20.44677276,-2.457777623
2413,0.020421675,25.40650088,11.4278559,-0.019899398,-29.82754125,-11.19051357
2414,1.772833516,30.55266584,-8.73768975,-1.781847326,-32.81360499,7.405605499
2415,17.1225542,5.95452878,25.87939918,-14.16959053,-6.571348667,-29.40504653
2416,15.57161547,29.67452501,-4.765183907,-18.55446965,-29.05803716,5.408041013
2417,23.80495598,22.20752503,6.697196365,-24.12168003,-21.6585286,-6.645564042
2418,-16.02791827,0.797440038,-24.50600195,16.10207573,-0.631709413,29.33944136
2419,-3.675058305,16.67513421,-27.46132942,3.873665222,-12.94391198,29.04930946
2420,22.3569992,19.69383942,-10.22565688,-24.5745964,-20.0019673,9.842407629
2421,28.04364163,13.04559927,9.951904427,-26.29796683,-12.47425671,-9.90172479
2422,6.081685408,34.73216211,5.755942618,-6.650720264,-29.4111351,-6.082966573
2423,-15.77112635,28.26247916,-1.243053646,14.67628288,-28.47867115,1.284943399
2424,-11.5711306,18.35111146,-24.91707949,10.23702143,-16.6649432,27.3775274
2425,25.70579709,17.65407125,0.078990614,-27.27167141,-16.85659767,-0.073499761
2426,8.253224437,26.0164168,20.7789106,-8.332047274,-25.37373898,-17.9717306
2427,-19.79139189,25.02715796,6.896184568,20.20870998,-24.69843562,-6.893430954
2428,-30.29042722,12.34547909,-7.563847254,28.37664453,-12.63583771,9.024211593
2429,-12.65635527,20.86419859,-21.67566167,12.2223658,-20.43920257,24.71643464
2430,-23.8107873,23.22272538,2.187853668,23.42931471,-20.75185849,-2.209230832
2431,19.39305649,26.55351797,-6.117900088,-17.93512712,-24.25410261,5.935188677
2432,-33.81326081,10.55607553,1.477515402,32.19303536,-10.98539457,-1.458317254
2433,-30.66368532,9.98382716,13.12983388,28.84163281,-11.49672064,-13.58337855
2434,-9.160433863,15.80446158,-27.92206933,7.818001158,-12.63877914,29.38724357
2435,-27.76206985,15.89481386,-6.125284907,28.05352482,-17.34014012,6.209705741
2436,-31.00487958,1.255904235,-15.83465276,26.18136376,-1.205453061,16.55384988
2437,-11.95198357,27.41246041,-16.09090502,13.35229046,-27.80481195,15.30404929
2438,-11.33839141,11.76383781,-24.47165293,13.12997422,-13.3451481,30.10847329
2439,27.08776139,10.66339959,8.323635216,-35.19617727,-10.67882049,-8.208904289
2440,-12.09731053,6.387539023,-28.91448345,10.02294178,-5.519947497,30.92671477
2441,14.38030514,10.81878973,27.59753418,-12.04388451,-11.21462151,-28.4951183
2442,-1.468674906,23.88776773,-20.88766369,1.534718094,-24.39804258,19.31959119
2443,4.711381591,34.67631816,5.027548612,-3.804913658,-28.70229754,-5.811573636
2444,14.00044946,20.95198846,-16.75802909,-13.66293927,-22.77723756,16.05558465
2445,-3.373165362,17.56584697,-26.64619115,3.901457828,-19.630047,24.47408771
2446,-21.87536279,11.16165123,-18.70343204,25.20540843,-11.65032854,21.28797044
2447,28.95215213,18.18321551,9.585817003,-24.38059013,-18.04865497,-8.151827761
2448,19.03621936,12.74612853,-23.76032002,-16.9143859,-12.64828283,23.32186686
2449,16.19800289,25.34764525,10.97042861,-19.75571292,-26.69638224,-12.22428825
2450,4.267805891,32.96588461,9.449009741,-4.87311884,-29.67101062,-7.517424014
2451,-17.86555056,9.522552615,-26.80726488,18.46442579,-9.892109225,25.69295892
2452,-7.580670307,12.16291055,-29.03897479,6.181807226,-9.966726981,28.27830696
2453,-30.2024881,8.733792069,-3.884490567,33.46554294,-8.835385211,4.624249906
2454,-9.975328343,22.5661214,17.62000797,12.2604277,-22.61738152,-18.79005995
2455,-12.17250038,27.23733279,-11.83203769,11.54769111,-25.14998741,11.1875458
2456,-12.6477802,17.54570773,21.86124792,11.66696529,-20.76673724,-20.88679678
2457,-17.78895138,23.59350105,-17.51185028,17.62987085,-21.9852796,15.23135177
2458,-22.70599083,0.234849918,22.1401132,19.75272041,-0.239158424,-24.45894265
2459,0.632904917,28.54918435,-13.61594517,-0.603284486,-27.63600745,14.26467341
2460,24.23022675,16.85350576,-10.39318067,-24.18989974,-18.78280901,11.88103385
2461,-4.179937287,18.09629989,-21.19260526,4.080132422,-18.86756632,27.79636175
2462,-33.29381361,3.285949339,5.244777928,29.56942017,-2.700379362,-5.492345839
2463,-0.2096524,30.69154318,10.81392423,0.189711307,-32.94887639,-10.35798228
2464,3.4758784,17.39018811,-27.88866318,-3.378427916,-20.36954598,27.15101702
2465,-14.24823748,7.079893937,28.90336411,11.74543317,-8.187248747,-32.32386906
2466,-21.60042187,22.72872603,3.599199717,21.21770295,-20.01134388,-3.78125946
2467,8.268270975,28.72729258,-14.08135888,-7.421516353,-32.69788397,15.72160894
2468,-16.6699384,6.2625182,-26.43428617,16.50027111,-8.439826984,22.59355776
2469,9.082266928,33.50123549,2.600757211,-10.23807989,-30.33650878,-2.374088809
2470,-15.38646453,26.06015223,-1.142525799,16.99350076,-25.69263936,1.041704719
2471,-9.603957719,15.30115869,26.0856005,12.54276028,-15.77494271,-27.92790155
2472,-16.59347219,20.93485117,-15.66635869,16.13051876,-22.24174302,18.90245078
2473,-7.163555132,30.88827228,-4.570118872,5.940563102,-33.00419646,4.36928693
2474,20.63555534,7.70169236,22.54181553,-17.14939752,-7.631931169,-22.08822434
2475,26.75010948,14.97385493,-2.481163123,-28.17316792,-14.08793741,1.787697503
2476,14.0306126,14.95378996,-23.21359641,-16.117209,-12.83631064,24.37986365
2477,-1.307641518,13.34571659,-27.65973763,1.246000981,-16.16094938,27.50659498
2478,-0.904308599,31.9215305,6.362566647,0.896471035,-27.51896373,-6.973642445
2479,5.25529551,19.4446444,-28.29172312,-5.406594158,-17.08060341,30.5686256
2480,-11.61259236,11.41695235,26.56578568,12.99359439,-11.25702936,-25.4798742
2481,-33.05399476,13.69813487,-1.830567526,28.4771395,-13.018741,1.669734705
2482,-1.824251004,27.59258576,14.19287998,1.846444891,-29.23481636,-17.14970793
2483,16.2073775,26.90702842,1.986115059,-15.16125805,-28.48213133,-1.676419171
2484,17.76687118,1.323384093,-26.54017124,-18.03258692,-1.504176887,25.89630437
2485,5.953544942,13.68935513,-23.61099669,-6.596214313,-14.08350148,28.10458899
2486,21.46618619,6.08796586,18.14446259,-25.11135768,-6.307314652,-19.77613886
2487,23.54408161,9.47755171,19.20678797,-21.72042762,-8.940395975,-21.18976059
2488,29.1239298,14.99182787,-13.9438606,-24.5428617,-15.23017281,13.1456961
2489,-13.47093636,17.14919969,-21.69746437,14.59612439,-19.30648623,19.95261502
2490,-8.618440189,19.36455395,-23.50764765,8.568059802,-20.00451686,26.06957713
2491,-22.84523697,2.594033859,23.79091509,18.12412075,-2.814939274,-20.91414418
2492,-20.27774664,16.62910123,-15.58147338,21.36232673,-16.13868543,15.99577691
2493,-8.986794777,9.401205162,-27.61882375,7.586194131,-10.9294564,32.22170294
2494,-9.068936271,17.03186827,24.21418698,9.917927357,-15.39316054,-21.83469774
